Comments,Replies
"아이돌은 성장스토리가 필요하다는 말이 정말 와닿습니다 이세계아이돌분들의 시작부터 현재까지의 스토리를 보고 이 뮤비를 본다면 눈물이 날 수 밖에 없을거에요ㅜㅜ! 이세돌분들, 왁굳님부터 뮤비에 참여하신 분들 모두 너무 고생많으셨고 이런 좋은 퀄리티의 영상 볼 수 있게 해주셔서 감사합니다:)","아이돌은 성장스토리가 필요하다는 말이 정말 와닿습니다 이세계아이돌분들의 시작부터 현재까지의 스토리를 보고 이 뮤비를 본다면 눈물이 날 수 밖에 없을거에요ㅜㅜ! 이세돌분들, 왁굳님부터 뮤비에 참여하신 분들 모두 너무 고생많으셨고 이런 좋은 퀄리티의 영상 볼 수 있게 해주셔서 감사합니다:)"
2000만뷰 축하드립니다 항상응원할게요.,2000만뷰 축하드립니다 항상응원할게요.
"리와인드 2000만!!! 축하
️","리와인드 2000만!!! 축하
️"
맨처음 이세돌 오디션할때는 그렇게 큰 관심이 없었는데 갈수록 유튜브에서 계속 접하게되면서 어느새부터인가 이세돌6분 전부다 구독해져있더라구요ㅋㅋ 노래도 그렇고 뮤비도 그렇고 정말 잘 나왔고 모두들 노력하신게 확 와닿을정도로 잘 만들었습니다ㅠㅠ 아이네 릴파 고세구 징버거 주르르 비챤 모두 다 응원할게요! 이세돌 킹아~~,맨처음 이세돌 오디션할때는 그렇게 큰 관심이 없었는데 갈수록 유튜브에서 계속 접하게되면서 어느새부터인가 이세돌6분 전부다 구독해져있더라구요ㅋㅋ 노래도 그렇고 뮤비도 그렇고 정말 잘 나왔고 모두들 노력하신게 확 와닿을정도로 잘 만들었습니다ㅠㅠ 아이네 릴파 고세구 징버거 주르르 비챤 모두 다 응원할게요! 이세돌 킹아~~
"잘들었어요. 노래 너무 좋네요. 한국음원사이트에선 고순위를 유지하기 힘들겠지만,잠재력은 충분히 보인다고 느꼈습니다. 이런 좋은 노래가 좀더 많이 퍼졌으면 좋겠네요.
버튜얼아이돌에 대한 인식이 너무 인지도가 아직은 낮지만 점점 많은 사람에게 알려지고나면 그땐 이노래도 재조명되겠죠. 열심히. 그리고 힘내세요","잘들었어요. 노래 너무 좋네요. 한국음원사이트에선 고순위를 유지하기 힘들겠지만,잠재력은 충분히 보인다고 느꼈습니다. 이런 좋은 노래가 좀더 많이 퍼졌으면 좋겠네요.
버튜얼아이돌에 대한 인식이 너무 인지도가 아직은 낮지만 점점 많은 사람에게 알려지고나면 그땐 이노래도 재조명되겠죠. 열심히. 그리고 힘내세요"
와 2000만 진짜 기분 너무좋다 축하드립니다!!!,와 2000만 진짜 기분 너무좋다 축하드립니다!!!
"2천만 가즈아 왁타버스 최초의
2000만","2천만 가즈아 왁타버스 최초의
2000만"
"와 진짜 저두 조매력님 커버곡 듣고나서 이런일이 있었다는걸 알게 되었네요 와 진짜 눈에서 땀이 솓아나는 군용 너무 늦게 알았다는 사실에 마니 아쉽군요~!ㅠ.ㅠ
블루형이 왁굳형 존경한다고 한 이유를 조금은 알거 같아요 한편의 뮤직비디오 잘 보고 갑니다 물론 정주행 하러 가요~!","와 진짜 저두 조매력님 커버곡 듣고나서 이런일이 있었다는걸 알게 되었네요 와 진짜 눈에서 땀이 솓아나는 군용 너무 늦게 알았다는 사실에 마니 아쉽군요~!ㅠ.ㅠ
블루형이 왁굳형 존경한다고 한 이유를 조금은 알거 같아요 한편의 뮤직비디오 잘 보고 갑니다 물론 정주행 하러 가요~!"
뮤비 나오기전까지 더 규모 키우는걸 꺼려하셨는데 생각보다 대박나서 다음꺼 하실때 규모를 더 키우시는걸 추진하셔도 될것같아요. 너무 좋네요 ㅎㅎㅎㅎ,뮤비 나오기전까지 더 규모 키우는걸 꺼려하셨는데 생각보다 대박나서 다음꺼 하실때 규모를 더 키우시는걸 추진하셔도 될것같아요. 너무 좋네요 ㅎㅎㅎㅎ
2000만 가자ㅏㅏㅏㅏㅏㅏㅏ,2000만 가자ㅏㅏㅏㅏㅏㅏㅏ
진짜 곧 2000만...리메이크 오나?,진짜 곧 2000만...리메이크 오나?
"왁형은 진짜 뭘까...
노가리로 입덕해서
노가리, 마인크래프트 등 외수용 컨텐츠만 찍먹하다가
점점 모든 영상들을 보게 되고
취향에 맞지 않는 게임들까지 쭉 보다가 고멤은 못보겠다 했었는데 결국 고멤들까지 다 입덕하게 됐음 그렇게 잘 보다가
갑자기 버츄얼 아이돌 만든대서 에이 ㅋㅋ 했는데
망했음
이름 다 외우고...
정들어버렸음
아무튼 이세돌 화이팅","왁형은 진짜 뭘까...
노가리로 입덕해서
노가리, 마인크래프트 등 외수용 컨텐츠만 찍먹하다가
점점 모든 영상들을 보게 되고
취향에 맞지 않는 게임들까지 쭉 보다가 고멤은 못보겠다 했었는데 결국 고멤들까지 다 입덕하게 됐음 그렇게 잘 보다가
갑자기 버츄얼 아이돌 만든대서 에이 ㅋㅋ 했는데
망했음
이름 다 외우고...
정들어버렸음
아무튼 이세돌 화이팅"
"재미로 하는 컨텐츠인줄 알았는데

엄청 본격적이네;;
이걸 실행으로 옮기는 왁굳님도 대단하고
여기 계신 기술자와 가수분들도 다 장난 없으시네... 대박 ","재미로 하는 컨텐츠인줄 알았는데

엄청 본격적이네;;
이걸 실행으로 옮기는 왁굳님도 대단하고
여기 계신 기술자와 가수분들도 다 장난 없으시네... 대박 "
2000만 조회수 축하해요,2000만 조회수 축하해요
2000만 달성!!!,2000만 달성!!!
"우연찮게 알고리즘에 떠서 보았는데 선물 받은 기분이네요. 
2021년 마지막에 좋은 기억을 남겨준 이 영상을 위해 노력하신 모든 분들의 노고에 감사드립니다.
얼마 안 남은 2021년 모두 행복한  마무리가 되시길 기원합니다. (_ _)","우연찮게 알고리즘에 떠서 보았는데 선물 받은 기분이네요. 
2021년 마지막에 좋은 기억을 남겨준 이 영상을 위해 노력하신 모든 분들의 노고에 감사드립니다.
얼마 안 남은 2021년 모두 행복한  마무리가 되시길 기원합니다. (_ _)"
"진짜 인터넷 방송도 제대로 안 보고, 아이돌도 별로 안 좋아 했었는데
진짜 진짜 많이 좋아하게 되었어요.
다들 열심히 하는 모습에 저도 더 열심히 살아야겠다는 동기부여가 되기도 하고.
잘 되는 모습에 기쁘기도 하고 자연스럽게 더 잘 됐으면 좋겠다고 응원하게 되네요.
세계로 가자!!!","진짜 인터넷 방송도 제대로 안 보고, 아이돌도 별로 안 좋아 했었는데
진짜 진짜 많이 좋아하게 되었어요.
다들 열심히 하는 모습에 저도 더 열심히 살아야겠다는 동기부여가 되기도 하고.
잘 되는 모습에 기쁘기도 하고 자연스럽게 더 잘 됐으면 좋겠다고 응원하게 되네요.
세계로 가자!!!"
1만 1천!!,1만 1천!!
2000만 레전드다 레전드,2000만 레전드다 레전드
"애니매이션보다 아이돌을 주로 보는 사람인데, 우연히 떠서 보게됐어요 또 보러 왔네요 진짜 노래도 너무 좋고, 너무 잘부르고, 와 신기해요 뮤비도 진짜 아련하면서 막 없던 추억을 불러일으키네요","애니매이션보다 아이돌을 주로 보는 사람인데, 우연히 떠서 보게됐어요 또 보러 왔네요 진짜 노래도 너무 좋고, 너무 잘부르고, 와 신기해요 뮤비도 진짜 아련하면서 막 없던 추억을 불러일으키네요"
"노래 너무 좋게 들었습니다.. 멜론80위 벅스1위 너무 축하드리구여ㅎㅎ
노력하면 반드시 오는 법이죠. 릴파님은 아이돌 연습생 시절때부터 노력 또 노력하셨는데 인터뷰에서 마지막 무대공연에서 끝나고 ""나는 여기서 끝인건가?"" 라는 말과 ""항상 꿈을 그려왔어요"" 이말에 울컥했습니다.... 릴파님 수고많으셨고 편집도 잘하시고 노래도 잘하시고 춤도 잘추시고, 방송에서 막! 활발한 모습과 노력, 벽이 생겨도 포기하지않고 달려가는 모습등등 이런 장점많은 릴파님이 참 부럽습니다.. 저는 뭔가의 계획을 세워도 금방 포기하고 성질내고하는 편인데.. 끝가지 해내는 릴파님의 모습 너무 좋아요..! 항상 열심히 방송해주세요!!

아이네님..진짜 노래를 하기 위해 태어나신분입니다.. X랄했을 때부터 유튜브로만 보다가 몇달전부터 트위치생방을 보기 시작했는데 방송하는 모습 너무 좋습니다..ㅎ 요즘엔 맞아도 같이 때리는데 그런 아이네님의 모습 ㄱㅇㅇ
 퍽((((((( 크흠 암튼, 요즘에는.. 막 추억하면서 옛날에 재밌게보던 만화 애니 이런거 떠올리면서 하.. 그립다.. 이러고 미래를 보지않고 과거의 모습만 그립다하며 했던 저의 모습이.. 우왁굳이라는 한 스트리머(유튜버)의 영상을 보고 아이네님과 릴파님(메보즈), 이세돌 분들을 보니.. 저도 과거만 보지말고 앞을 바라봐야겠네여...ㅎㅎ 

갑자기 노래듣다보니 생각나서 길게 적어버렸네요.. 여러분들도 왁굳님과 이세돌분들 처럼 노력하면서 꿈을 향해 달려봅시다~~ 제 긴글 보시는 분 없겠지만.. 긴글 봐주셔서 감사하구요.. 왁굳형이랑 이세돌분들 사랑합니다!!
아이네님 기계 
️ 에게 지지마시구! 방송키셔서 재밌게 방송하는 모습 보여주세요오오  크리스마스날에도.. 기계쫘식에게 지지마세여ㅠ!! 홧팅! 
키사마!! 기계짜식.. 나랑 싸우자고..","노래 너무 좋게 들었습니다.. 멜론80위 벅스1위 너무 축하드리구여ㅎㅎ
노력하면 반드시 오는 법이죠. 릴파님은 아이돌 연습생 시절때부터 노력 또 노력하셨는데 인터뷰에서 마지막 무대공연에서 끝나고 ""나는 여기서 끝인건가?"" 라는 말과 ""항상 꿈을 그려왔어요"" 이말에 울컥했습니다.... 릴파님 수고많으셨고 편집도 잘하시고 노래도 잘하시고 춤도 잘추시고, 방송에서 막! 활발한 모습과 노력, 벽이 생겨도 포기하지않고 달려가는 모습등등 이런 장점많은 릴파님이 참 부럽습니다.. 저는 뭔가의 계획을 세워도 금방 포기하고 성질내고하는 편인데.. 끝가지 해내는 릴파님의 모습 너무 좋아요..! 항상 열심히 방송해주세요!!

아이네님..진짜 노래를 하기 위해 태어나신분입니다.. X랄했을 때부터 유튜브로만 보다가 몇달전부터 트위치생방을 보기 시작했는데 방송하는 모습 너무 좋습니다..ㅎ 요즘엔 맞아도 같이 때리는데 그런 아이네님의 모습 ㄱㅇㅇ
 퍽((((((( 크흠 암튼, 요즘에는.. 막 추억하면서 옛날에 재밌게보던 만화 애니 이런거 떠올리면서 하.. 그립다.. 이러고 미래를 보지않고 과거의 모습만 그립다하며 했던 저의 모습이.. 우왁굳이라는 한 스트리머(유튜버)의 영상을 보고 아이네님과 릴파님(메보즈), 이세돌 분들을 보니.. 저도 과거만 보지말고 앞을 바라봐야겠네여...ㅎㅎ 

갑자기 노래듣다보니 생각나서 길게 적어버렸네요.. 여러분들도 왁굳님과 이세돌분들 처럼 노력하면서 꿈을 향해 달려봅시다~~ 제 긴글 보시는 분 없겠지만.. 긴글 봐주셔서 감사하구요.. 왁굳형이랑 이세돌분들 사랑합니다!!
아이네님 기계 
️ 에게 지지마시구! 방송키셔서 재밌게 방송하는 모습 보여주세요오오  크리스마스날에도.. 기계쫘식에게 지지마세여ㅠ!! 홧팅! 
키사마!! 기계짜식.. 나랑 싸우자고.."
와 2000만 지렸다축하드려요,와 2000만 지렸다축하드려요
"2000만 축하해요!
️","2000만 축하해요!
️"
"이노래는 가사가 진짜 좋다
이때부터 팬이었던분들은 시간지나서 들어도 계속 와닿을듯 이곡이 데뷔곡인것도 좋네
전 팬된지 얼마 안되서 요즘 이세돌 노래 찾아 듣는중~ 이세돌 파이팅~~","이노래는 가사가 진짜 좋다
이때부터 팬이었던분들은 시간지나서 들어도 계속 와닿을듯 이곡이 데뷔곡인것도 좋네
전 팬된지 얼마 안되서 요즘 이세돌 노래 찾아 듣는중~ 이세돌 파이팅~~"
"楽曲もダンスも素敵です！！
MV良すぎてずっと見てられます……","楽曲もダンスも素敵です！！
MV良すぎてずっと見てられます……"
와 2천만 미쳤따 역시 킹와인드 ~ 킹애~,와 2천만 미쳤따 역시 킹와인드 ~ 킹애~
2천만회 ㅊㅊㅊㅊ,2천만회 ㅊㅊㅊㅊ
"피아노악보 찾다가 또 보러왓어..
볼때마다 이세돌들 오디션생각나면서 
이렇게 앨범내는게 바랫던 꿈이엿을거 생각하니..
감정이입 너무 씨게 된다 .. 후.. 두번 세번 네번 무한번 축하해 진짜ㅠㅠ 볼때마다 울컥해죽겐네","피아노악보 찾다가 또 보러왓어..
볼때마다 이세돌들 오디션생각나면서 
이렇게 앨범내는게 바랫던 꿈이엿을거 생각하니..
감정이입 너무 씨게 된다 .. 후.. 두번 세번 네번 무한번 축하해 진짜ㅠㅠ 볼때마다 울컥해죽겐네"
"2:49 와 진짜 소름이 팔부터 쭉돋았다 ㅜㅜㅜㅠ
'차원을 넘어 너에게 달려가고있어 지금' 이란 가사부터
각기 다른 공간에서 다른 옷을 입고있던 멤버들이 모여서
같은 공간에서 같은 옷을 입고 춤추는데
진짜 소름돋고 너무 좋고 울컥하고 ㄹㅇ
이세돌사랑해
그동안 고생 많았어
 승승장구하자 이세돌 킹아","2:49 와 진짜 소름이 팔부터 쭉돋았다 ㅜㅜㅜㅠ
'차원을 넘어 너에게 달려가고있어 지금' 이란 가사부터
각기 다른 공간에서 다른 옷을 입고있던 멤버들이 모여서
같은 공간에서 같은 옷을 입고 춤추는데
진짜 소름돋고 너무 좋고 울컥하고 ㄹㅇ
이세돌사랑해
그동안 고생 많았어
 승승장구하자 이세돌 킹아"
와 2000만 넘었다!!!!!,와 2000만 넘었다!!!!!
"20,000,000… 
새구님 팬서비스로 이세돌을 접하고 
이 곡을 들었을 때의 그 감정과 
키딩을 들었을 때의 그 감정이 동시에 상기되면서 
유튭 영상만 보는 이파리로서는 마음이 뭉클해지는 수네요…","20,000,000… 
새구님 팬서비스로 이세돌을 접하고 
이 곡을 들었을 때의 그 감정과 
키딩을 들었을 때의 그 감정이 동시에 상기되면서 
유튭 영상만 보는 이파리로서는 마음이 뭉클해지는 수네요…"
"올해도, 내년에도 항상 이세돌이랑 함께할 이파리면 개추","올해도, 내년에도 항상 이세돌이랑 함께할 이파리면 개추"
팬치 아니고 진짜 가끔씩 우왁굳 생방 챙겨보는 사람인데 노래 진짜 좋네요...... 비챤님 목소리 뭐야.... 너무 좋은데... 이거 뭐지......,팬치 아니고 진짜 가끔씩 우왁굳 생방 챙겨보는 사람인데 노래 진짜 좋네요...... 비챤님 목소리 뭐야.... 너무 좋은데... 이거 뭐지......
"2000만 축하드려요 
앞으로도 더 밝은 모습 보여주길 기대합니다!","2000만 축하드려요 
앞으로도 더 밝은 모습 보여주길 기대합니다!"
2천만 축하드립니다!!,2천만 축하드립니다!!
"진짜 아이돌부터 사장, 매니저, 감독, 직원 전원 가명에 비대면으로 참여해서 만들었네... 이건 기록이다
+정정합니다 드러머 곽준용님이 본명으로 참가하셨네요 기네스 기록 아깝스","진짜 아이돌부터 사장, 매니저, 감독, 직원 전원 가명에 비대면으로 참여해서 만들었네... 이건 기록이다
+정정합니다 드러머 곽준용님이 본명으로 참가하셨네요 기네스 기록 아깝스"
