Comments,Replies
dance practice 영상을 기다리고 있어요,dance practice 영상을 기다리고 있어요
OH MY I'M OBSESSED WITH THIS SONG!,OH MY I'M OBSESSED WITH THIS SONG!
오늘도 행복하게 노래 들으러 옴,오늘도 행복하게 노래 들으러 옴
"️
플레이브 화이팅 ! 
 역시 노 스킵 앨범","️
플레이브 화이팅 ! 
 역시 노 스킵 앨범"
일단 어깨에 다시한번 반합니다.ㅋㅋㅋㅋ 근데 노래너무좋네요ㅋ,일단 어깨에 다시한번 반합니다.ㅋㅋㅋㅋ 근데 노래너무좋네요ㅋ
3_3  1주년 방송 보기 전과 보고난 후... 뮤비를 보며 느껴지는 감정이 너무나도 다르네요...,3_3  1주년 방송 보기 전과 보고난 후... 뮤비를 보며 느껴지는 감정이 너무나도 다르네요...
아 플레이브 사랑한닥오,아 플레이브 사랑한닥오
뭐야 멋있네,뭐야 멋있네
"히히 애들아 너무너무 예쁘다 오늘도 너무너무 사랑해
️","히히 애들아 너무너무 예쁘다 오늘도 너무너무 사랑해
️"
it's giving me summer vibes!,it's giving me summer vibes!
"자기전에 800만 만들려고 들렸어요
하이팅","자기전에 800만 만들려고 들렸어요
하이팅"
"800만 
𝑳𝑨𝑺𝑺𝑮𝑶","800만 
𝑳𝑨𝑺𝑺𝑮𝑶"
"음악, 영상미, 댄스 전부 좋다","음악, 영상미, 댄스 전부 좋다"
Plave you guys are so amazing i love you all and you got a flower pathway for my love!,Plave you guys are so amazing i love you all and you got a flower pathway for my love!
Beautiful song,Beautiful song
언제질려.....언제질려.....,언제질려.....언제질려.....
"노래 좋아요 응원합니다
️
️
️","노래 좋아요 응원합니다
️
️
️"
진짜 노래만 들으면 춤이 절로 나오는데 내가 음방 나가야할듯,진짜 노래만 들으면 춤이 절로 나오는데 내가 음방 나가야할듯
너희들이 점점 인정 받는 것 같아서 예쁜 댓글들 보며 눈물이 난다... 너희와 함께 할 수 있어서 영광이고 또 벅차올라. 처음이자 마지막이 될 내 가수. 사랑해,너희들이 점점 인정 받는 것 같아서 예쁜 댓글들 보며 눈물이 난다... 너희와 함께 할 수 있어서 영광이고 또 벅차올라. 처음이자 마지막이 될 내 가수. 사랑해
"첫아이돌
첫 앨범
첫 스밍
첫 투표
새해 첫 노래
첫 1위
마지막 아이돌

플레이브와 처음을 만들어가고 마지막을 장식하는게 너무 즐겁다
나에게 처음을 선물해줘서 고마워
️","첫아이돌
첫 앨범
첫 스밍
첫 투표
새해 첫 노래
첫 1위
마지막 아이돌

플레이브와 처음을 만들어가고 마지막을 장식하는게 너무 즐겁다
나에게 처음을 선물해줘서 고마워
️"
900만회? 라쓰고,900만회? 라쓰고
800만 아주근냥 라쓰꼬!!!!!!!,800만 아주근냥 라쓰꼬!!!!!!!
"미치겠네,, 자꾸 보게돼","미치겠네,, 자꾸 보게돼"
i just dont understand the hate??? their music is so good ,i just dont understand the hate??? their music is so good 
헉 ~~~~~~~~ 2주  지났는데 뮤비  순위  11위 반등,헉 ~~~~~~~~ 2주  지났는데 뮤비  순위  11위 반등
하 노래 너무 좋아 진짜 매일 들어,하 노래 너무 좋아 진짜 매일 들어
I actually really like this song. ,I actually really like this song. 
우와 그냥 애니매이션 오프닝같다 노래다 좋네요,우와 그냥 애니매이션 오프닝같다 노래다 좋네요
아 마지막 쿠키영상 뭔가 있어보여서 너무 기대됨 으아 진짜 나 이런 거 너무 좋아 두근두근,아 마지막 쿠키영상 뭔가 있어보여서 너무 기대됨 으아 진짜 나 이런 거 너무 좋아 두근두근
At least I won't sound insane to others now if I say that I'm in love with fictional virtual characters who exist in the same world I'm living in right at this moment,At least I won't sound insane to others now if I say that I'm in love with fictional virtual characters who exist in the same world I'm living in right at this moment
"노래하고 춤추는 인형 뒤에 있는 사람들의 작업은 놀라울 정도입니다. 음악이 정말 너무 좋아요! 이 모든 것 뒤에 숨어 있는 소년들의 노고에 축하를 전하며, 캐릭터 뒤에 아이돌들이 직접 노래와 안무를 녹음하고 프로듀싱할 것이라고 생각하면 믿기지 않는다. 실제 그룹보다 훨씬 더 많은 일을 합니다!","노래하고 춤추는 인형 뒤에 있는 사람들의 작업은 놀라울 정도입니다. 음악이 정말 너무 좋아요! 이 모든 것 뒤에 숨어 있는 소년들의 노고에 축하를 전하며, 캐릭터 뒤에 아이돌들이 직접 노래와 안무를 녹음하고 프로듀싱할 것이라고 생각하면 믿기지 않는다. 실제 그룹보다 훨씬 더 많은 일을 합니다!"
"먼가에 1등했나보군요 축하드려요
 전이만 시청을...","먼가에 1등했나보군요 축하드려요
 전이만 시청을..."
"아 노래 너무 좋다  ㅠㅠ
너무 좋고 벅차올라 ","아 노래 너무 좋다  ㅠㅠ
너무 좋고 벅차올라 "
"살랑살랑 봄에 설레는 듯한 느낌
낭만적인 노래 넘 죠타","살랑살랑 봄에 설레는 듯한 느낌
낭만적인 노래 넘 죠타"
요즘 날씨 폼 미쳐따리 웨이포럽의 계절이 왔다는거다 라쓰고,요즘 날씨 폼 미쳐따리 웨이포럽의 계절이 왔다는거다 라쓰고
노래도 좋고 노래도 잘함 청량한 보컬 짱이닷,노래도 좋고 노래도 잘함 청량한 보컬 짱이닷
800 얼마 안남았다 할 수 이짜나,800 얼마 안남았다 할 수 이짜나
setiap hari ngecheck mv tiap hari juga tambah komentarnya. huhuhu sayang plave ama plii banyak-banyak,setiap hari ngecheck mv tiap hari juga tambah komentarnya. huhuhu sayang plave ama plii banyak-banyak
800만 할 수 있자나~~~,800만 할 수 있자나~~~
"오늘도 이쁜 플레이브 보러 또 찾아왔어요
하루의 시작과 끝을 함께하는 내 빛들 언제나 사랑해요","오늘도 이쁜 플레이브 보러 또 찾아왔어요
하루의 시작과 끝을 함께하는 내 빛들 언제나 사랑해요"
"아침부터 뮤비보니까 넘 행복하다..질리지 않아ㅠㅠㅠ 애들아 더 행복하게 해줄게!!
플리들아 800만 가즈아 라쓰고!!!!!!!!!!!!!!!!","아침부터 뮤비보니까 넘 행복하다..질리지 않아ㅠㅠㅠ 애들아 더 행복하게 해줄게!!
플리들아 800만 가즈아 라쓰고!!!!!!!!!!!!!!!!"
Fighting PLLI!! Lassgo reach to 8 million views,Fighting PLLI!! Lassgo reach to 8 million views
"Eu genuinamente amei isso, me recomendaram e eu não esperava muito, mas amei","Eu genuinamente amei isso, me recomendaram e eu não esperava muito, mas amei"
"We need to get them to 10 mil viewsss
!!!!","We need to get them to 10 mil viewsss
!!!!"
"요새 누가 작사, 작곡, 안무 제작까지 누가 다 하나요…그것도 모자라서 라이브도 못하는 그룹들도 있는데.. 플리임에 넘  자랑스럽습니다
또한 조금만 다른 시선으로 보시면 정말 앞으로 나아가며 발전할 가능성이 많은 ‘아이돌’ 입니다","요새 누가 작사, 작곡, 안무 제작까지 누가 다 하나요…그것도 모자라서 라이브도 못하는 그룹들도 있는데.. 플리임에 넘  자랑스럽습니다
또한 조금만 다른 시선으로 보시면 정말 앞으로 나아가며 발전할 가능성이 많은 ‘아이돌’ 입니다"
"이게 플레이브의 제일 최신곡인가요? 편견+남돌이라서 노래 안들었었는데 노래 진짜 좋네요,,","이게 플레이브의 제일 최신곡인가요? 편견+남돌이라서 노래 안들었었는데 노래 진짜 좋네요,,"
"Kyaaaaaaa
meskipun aku ga ngerti lirik lagunya..tp aku tetap suka kalian.I love you all","Kyaaaaaaa
meskipun aku ga ngerti lirik lagunya..tp aku tetap suka kalian.I love you all"
할미가 사랑한다.....,할미가 사랑한다.....
"죄송합니다 눈에 보였던건 몇개월 된 것 같은데 색안경만 끼고 아예 보지도 않다가 룩삼님 유튜브를 통해 처음 알게 되었고 나중에는 찾아보게 되었습니다. 커버도 많이 하시고 자체 제작돌이라 듣고 깜짝 놀랐어요. 앞으로 좋은 음악들 들려주시고, 보여주시고 항상 응원하겠습니다!","죄송합니다 눈에 보였던건 몇개월 된 것 같은데 색안경만 끼고 아예 보지도 않다가 룩삼님 유튜브를 통해 처음 알게 되었고 나중에는 찾아보게 되었습니다. 커버도 많이 하시고 자체 제작돌이라 듣고 깜짝 놀랐어요. 앞으로 좋은 음악들 들려주시고, 보여주시고 항상 응원하겠습니다!"
이사람들 짤로만 몇번봤는데 노래 부르는 그룹인거 오늘 첨 알았음,이사람들 짤로만 몇번봤는데 노래 부르는 그룹인거 오늘 첨 알았음
"애들아 오늘도 들으러왔오 사랑해애 
️","애들아 오늘도 들으러왔오 사랑해애 
️"
"This song and the mv are so addictive, simply beautiful","This song and the mv are so addictive, simply beautiful"
"플레이브! 가장 먼저 해주고 싶은 말은, 지금까지 함께 나아왔으니까 앞으로도 계속 함께 앞으로 나아가자
️
물론 고난이나 시련이 있을 거야. 
하지만 이것만은 기억해줘.
플리는 항상 플레이브 너희 편이야 ㅎㅎ
음악 만들고 안무짜는 것도 바쁠텐데 항상 플리를 걱정해주고 신경써주는 것이 플리로써 너무 감동적이고 고마웠어.
지금까지 플리에게 다가왔던 플레이브에게 플리인 내가 꼭 위로해주고, 응원해주고 싶었어!

플리가 되고 나서부턴 힘들 때 너희의 음악을 들었고, 너희 라방을 보다보면 웃게되어 위로가 되었고, 너희에게 기쁜일이 있거나 상받을 때면 너무 기뻐서 주변인들한테 자랑도 했어. 
그러다보니 어느 순간 우울한 마음이 싹 없어졌어. 이거 사랑이지!ㅋㅋ

플리는 하루하루 매일매일 플레이브 사랑할게. 
플레이브는 하루하루 매일매일 행복하길 바라.🫶

평플할게! 플레이브 플리 화이팅!","플레이브! 가장 먼저 해주고 싶은 말은, 지금까지 함께 나아왔으니까 앞으로도 계속 함께 앞으로 나아가자
️
물론 고난이나 시련이 있을 거야. 
하지만 이것만은 기억해줘.
플리는 항상 플레이브 너희 편이야 ㅎㅎ
음악 만들고 안무짜는 것도 바쁠텐데 항상 플리를 걱정해주고 신경써주는 것이 플리로써 너무 감동적이고 고마웠어.
지금까지 플리에게 다가왔던 플레이브에게 플리인 내가 꼭 위로해주고, 응원해주고 싶었어!

플리가 되고 나서부턴 힘들 때 너희의 음악을 들었고, 너희 라방을 보다보면 웃게되어 위로가 되었고, 너희에게 기쁜일이 있거나 상받을 때면 너무 기뻐서 주변인들한테 자랑도 했어. 
그러다보니 어느 순간 우울한 마음이 싹 없어졌어. 이거 사랑이지!ㅋㅋ

플리는 하루하루 매일매일 플레이브 사랑할게. 
플레이브는 하루하루 매일매일 행복하길 바라.🫶

평플할게! 플레이브 플리 화이팅!"
This is such a new experience.,This is such a new experience.
Looksam brought me here!,Looksam brought me here!
계속 봐도 새롭냐 ㅎㅎ🥹,계속 봐도 새롭냐 ㅎㅎ🥹
"Ayoo PLLI semangat streamingnyaaa...bentar lagi 
 8jt","Ayoo PLLI semangat streamingnyaaa...bentar lagi 
 8jt"
"저는 개인적으로 너무너무 좋아요..
 노래도 너무 좋고,
오래오래 가줘요ㅜㅠ..","저는 개인적으로 너무너무 좋아요..
 노래도 너무 좋고,
오래오래 가줘요ㅜㅠ.."
노래 너무 좋음..  하루죙일 듣고시퍼,노래 너무 좋음..  하루죙일 듣고시퍼
이게.뭔가 싶은분들은 눈을 감고 노래를 들어보세요,이게.뭔가 싶은분들은 눈을 감고 노래를 들어보세요
웨이 폴 럽어 웨 포 유 럽,웨이 폴 럽어 웨 포 유 럽
노래 너무좋습니다 이노래로 릴스만들어여징,노래 너무좋습니다 이노래로 릴스만들어여징
"얘들아 나 또보러왔어 ,,","얘들아 나 또보러왔어 ,,"
안녕하세요..... 부정하다가 결국 스며들었습니다 노래 너무 좋구요 영상 너무 예쁘고 다들 너무 귀여워요..,안녕하세요..... 부정하다가 결국 스며들었습니다 노래 너무 좋구요 영상 너무 예쁘고 다들 너무 귀여워요..
"As always.. Damn, those visual, songs.... Glad they are getting recognition from many places. Hope they get more successful","As always.. Damn, those visual, songs.... Glad they are getting recognition from many places. Hope they get more successful"
So glad I discovered this group!,So glad I discovered this group!
뮤비 낭만적이다,뮤비 낭만적이다
"점점 발전하는 그래픽, 영상미 진짜 너무 좋다🥹🥹🥹","점점 발전하는 그래픽, 영상미 진짜 너무 좋다🥹🥹🥹"
im in love with this song as its so beautiful it actually made me tear up a little.  Im so proud to be a Plli,im in love with this song as its so beautiful it actually made me tear up a little.  Im so proud to be a Plli
아름다운 노래,아름다운 노래
"잠깐 기다리면 8M되겠지
️","잠깐 기다리면 8M되겠지
️"
3_3 오늘은 원래 눈으로 돌야오나 했는데...,3_3 오늘은 원래 눈으로 돌야오나 했는데...
"Plave is a wonderful group, I love way 4 luv so much! It‘s so adorable their vocals are everything. They deserve more attention!! ","Plave is a wonderful group, I love way 4 luv so much! It‘s so adorable their vocals are everything. They deserve more attention!! "
데못죽에 기들여진 내 맘에 불을 지피다니이,데못죽에 기들여진 내 맘에 불을 지피다니이
꺄 800만 축하해!!!! 멋지다 장하다 내 가수!,꺄 800만 축하해!!!! 멋지다 장하다 내 가수!
